Country;Year;pop;ISO3166_alpha3;ISO3166_numeric;Region;SubRegion;OPEC;EU;OECD;biofuels_ktoe;biogeo_mtoe;biomass_mtoe;coalcons_mtoe;elect_twh;gascons_mtoe;geothermal_mtoe;hydro_mtoe;nuclear_mtoe;oilcons_mtoe;solar_mtoe;wind_mtoe
Algeria;1965;12.626952;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.07;;0.638907997;0;0.089;0;1.324613237;0;0
Algeria;1966;12.980267;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.068;;0.663736028;0;0.082;0;1.743138889;0;0
Algeria;1967;13.354197;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.052;;0.643873603;0;0.092;0;1.628721506;0;0
Algeria;1968;13.744387;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.055;;0.676977644;0;0.126;0;1.734075786;0;0
Algeria;1969;14.144438;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.07;;0.89008491;0;0.082;0;1.831980224;0;0
Algeria;1970;14.550034;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.083;;0.836704643;0;0.132;0;2.093523717;0;0
Algeria;1971;14.960109;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.023;;0.950085985;0;0.074;0;2.359419628;0;0
Algeria;1972;15.377093;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.02;;1.103192175;0;0.113;0;2.589975423;0;0
Algeria;1973;15.804428;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.023;;1.535613715;0;0.171;0;2.828920464;0;0
Algeria;1974;16.247113;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.019;;1.777687016;0;0.113;0;3.142204715;0;0
Algeria;1975;16.709099;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.024;;2.449699054;0;0.074;0;3.493608555;0;0
Algeria;1976;17.190239;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.047;;2.896603611;0;0.087;0;4.017001935;0;0
Algeria;1977;17.690184;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.061;;3.086951849;0;0.061;0;4.540541153;0;0
Algeria;1978;18.212326;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.031;;4.957330181;0;0.058;0;4.695438067;0;0
Algeria;1979;18.760761;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.072;;7.009780739;0;0.066;0;5.616390131;0;0
Algeria;1980;19.337715;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.064;;9.409823732;0;0.058;0;5.692384351;0;0
Algeria;1981;19.943664;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.045;;12.23194325;0;0.082;0;6.132680376;0;0
Algeria;1982;20.575701;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.835;;13.8788693;0;0.108;0;6.498144263;0;0
Algeria;1983;21.228289;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.745;;15.19475494;0;0.053;0;7.299434317;0;0
Algeria;1984;21.893853;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.826;;13.34920464;0;0.103;0;8.08271766;0;0
Algeria;1985;22.565905;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.862;12.274;13.22506449;0;0.146173689;0;8.302132679;0;0
Algeria;1986;23.241272;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.885;12.981;14.48301806;0;0.056568765;0;8.428310762;0;0
Algeria;1987;23.917897;DZA;12;Africa;Northern Africa;1;0;0;;0;0;1.058;12.722;14.81405847;0;0.112911255;0;8.521111254;0;0
Algeria;1988;24.591492;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.995;13.966;16.69271281;0;0.041408336;0;8.527308565;0;0
Algeria;1989;25.257672;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.841;15.324;15.70786758;0;0.051138164;0;8.936944206;0;0
Algeria;1990;25.912367;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.659;16.104;16.77547291;0;0.030547133;0;9.614068429;0;0
Algeria;1991;26.554329;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.68;17.345;16.56857266;0;0.066298593;0;9.512277396;0;0
Algeria;1992;27.181094;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.808;18.286;17.10651333;0;0.045028737;0;9.569445878;0;0
Algeria;1993;27.786259;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.658;19.414;15.35199914;0;0.079875096;0;9.523205216;0;0
Algeria;1994;28.362253;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.62;19.883;16.17960017;0;0.03756166;0;9.118735669;0;0
Algeria;1995;28.904298;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.62;19.715;17.38789768;0;0.043671087;0;8.868639964;0;0
Algeria;1996;29.411415;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.292;20.654;17.85963027;0;0.030547133;0;8.462775557;0;0
Algeria;1997;29.886839;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.512;21.497;16.6844368;0;0.016970629;0;8.395822824;0;0
Algeria;1998;30.335732;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.548;23.262;17.25548151;0;0.048649138;0;8.655094416;0;0
Algeria;1999;30.765613;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.587;24.757;17.63617799;0;0.045933837;0;8.503727071;0;0
Algeria;2000;31.18366;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.485;25.412;16.42415628;0;0.012218853;0;8.867797053;0;0
Algeria;2001;31.592153;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.56;26.625;16.96664875;0;0.015612979;0;9.18102613;0;0
Algeria;2002;31.995046;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.735;27.648;16.75312769;0;0.012897678;0;10.1803293;0;0
Algeria;2003;32.403514;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.606;29.528;17.70693788;0;0.059962891;0;10.59106776;0;0
Algeria;2004;32.831096;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.723;31.249;18.22005052;0;0.05679504;0;11.07023476;0;0
Algeria;2005;33.288437;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.594;33.915;19.22268917;0;0.125650541;0;11.54027385;0;0
Algeria;2006;33.777915;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.882;35.227;19.6472485;0;0.049237453;0;12.02456756;0;0
Algeria;2007;34.300076;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.757;37.31;20.10376737;0;0.051138164;0;13.44711922;0;0
Algeria;2008;34.860715;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.757;40.237;20.98382416;0;0.064035842;0;14.61013727;0;0
Algeria;2009;35.46576;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.486;43.112;22.5380589;0;0.077386071;0;15.48877295;0;0
Algeria;2010;36.117637;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.31;45.735;21.77749355;0;0.039145585;0;15.48141488;0.002059103;0
Algeria;2011;36.819558;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.275;53.074;23.04124033;0;0.085531973;0;16.52860301;0.004099821;0
Algeria;2012;37.565847;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.292;57.397;25.68708083;0;0.088020998;0;17.57482956;0.006046752;0
Algeria;2013;38.338562;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.158;59.89;27.61952923;0;0.022401231;0;18.36426354;0.006471467;0
Algeria;2014;39.113313;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.179;64.241;31.03338349;0;0.043671087;0;19.08212836;0.013576504;0.000226275
Algeria;2015;39.871528;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.133;68.798;32.60748065;0;0.032809884;0;20.30511464;0.013123953;0.004299226
Algeria;2016;40.606052;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.049;70.997;33.18680138;0;0.016291804;0;19.72837827;0.05543739;0.004311005
Algeria;2017;41.318142;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.182;76.017;33.43508169;0;0.012671403;0;19.37999173;0.11404263;0.004299226
Algeria;2018;42.008054;DZA;12;Africa;Northern Africa;1;0;0;;0;0;0.182;76.41532823;36.74548581;0;0.026474182;0;19.62136751;0.136443861;0.002262751
Angola;1965;6.203299;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1966;6.30977;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1967;6.414995;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1968;6.523791;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1969;6.642632;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1970;6.776381;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1971;6.927269;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1972;7.094834;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1973;7.27796;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1974;7.474338;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1975;7.682479;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1976;7.900997;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1977;8.130988;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1978;8.376147;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1979;8.641521;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1980;sie.99;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1981;9.244507;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1982;9.582156;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1983;9.931562;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1984;10.277321;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1985;10.609042;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1986;10.921037;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1987;11.218268;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1988;11.513968;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1989;11.827237;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1990;12.171441;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1991;12.553446;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1992;12.968345;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1993;13.403734;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1994;13.841301;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1995;14.268994;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1996;14.682284;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1997;15.088981;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1998;15.504318;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;1999;15.949766;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;2000;16.440924;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;2001;16.983266;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;2002;17.572649;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;2003;18.203369;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;2004;18.865716;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;2005;19.552542;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;2006;20.262399;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;2007;20.997687;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;2008;21.75942;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;2009;22.549547;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;2010;23.369131;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;2011;24.218565;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;2012;25.09615;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;2013;25.99834;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;2014;26.920466;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;2015;27.859305;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;2016;28.813463;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;2017;29.784193;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Angola;2018;30.774205;AGO;24;Africa;Middle Africa;1;0;0;;;;;;;;;;;;
Argentina;1965;22.28339;ARG;32;S. & Cent. America;South America;0;0;0;;0;0;0.727003369;;3.545485813;0;0.274;0;22.36795304;0;0
Argentina;1966;22.608748;ARG;32;S. & Cent. America;South America;0;0;0;;0;0;0.599468469;;3.839828031;0;0.278;0;23.09241634;0;0
Argentina;1967;22.932203;ARG;32;S. & Cent. America;South America;0;0;0;;0;0;0.674152794;;4.015429923;0;0.284;0;23.66179074;0;0
Argentina;1968;23.261278;ARG;32;S. & Cent. America;South America;0;0;0;;0;0;0.655119112;;4.471158641;0;0.335;0;24.16229383;0;0
Argentina;1969;23.605987;ARG;32;S. & Cent. America;South America;0;0;0;;0;0;0.784365434;;4.454434652;0;0.3;0;25.10591177;0;0
Argentina;1970;23.973058;ARG;32;S. & Cent. America;South America;0;0;0;;0.010757341;0.010757341;1.007962028;;5.033920894;0;0.343;0;22.54168547;0;0
Argentina;1971;24.366439;ARG;32;S. & Cent. America;South America;0;0;0;;0.011283118;0.011283118;0.883709547;;5.434460447;0;0.345;0;24.07352623;0;0
Argentina;1972;24.782949;ARG;32;S. & Cent. America;South America;0;0;0;;0.014561513;0.014561513;0.743877463;;6.098402837;0;0.336;0;24.10638449;0;0
Argentina;1973;25.213388;ARG;32;S. & Cent. America;South America;0;0;0;;0.01109708;0.01109708;0.81655391;;6.939619518;0;0.67;0;24.18898584;0;0
Argentina;1974;25.644506;ARG;32;S. & Cent. America;South America;0;0;0;;0.011329065;0.011329065;1.016846248;;7.345176268;0;1.125;0.232;24.27377212;0;0
Argentina;1975;26.066975;ARG;32;S. & Cent. America;South America;0;0;0;;0.012427624;0.012427624;0.989762708;;7.525795357;0;1.162;0.518;22.86674692;0;0
Argentina;1976;26.477152;ARG;32;S. & Cent. America;South America;0;0;0;;0.01135964;0.01135964;1.001082133;;8.470700774;0;1.118;0.531;23.7542307;0;0
Argentina;1977;26.878565;ARG;32;S. & Cent. America;South America;0;0;0;;0.012186068;0.012186068;0.946560884;;8.846990542;0;1.291;0.366;25.04210194;0;0
Argentina;1978;27.277741;ARG;32;S. & Cent. America;South America;0;0;0;;0.012249776;0.012249776;1.153843109;;8.604492691;0;1.734;0.648;25.04118936;0;0
Argentina;1979;27.684534;ARG;32;S. & Cent. America;South America;0;0;0;;0.019096204;0.019096204;1.074950458;;8.846990542;0;2.384;0.602;26.48741507;0;0
Argentina;1980;28.105888;ARG;32;S. & Cent. America;South America;0;0;0;;0.019516579;0.019516579;0.958262221;;9.641380052;0;3.388;0.523;24.78575456;0;0
Argentina;1981;28.543364;ARG;32;S. & Cent. America;South America;0;0;0;;0.016907838;0.016907838;0.908036733;;10.07620378;0;3.281;0.63;22.97796327;0;0
Argentina;1982;28.993987;ARG;32;S. & Cent. America;South America;0;0;0;;0.021702599;0.021702599;0.917117468;;11.44757094;0;3.959;0.421;22.03964147;0;0
Argentina;1983;29.454738;ARG;32;S. & Cent. America;South America;0;0;0;;0.031070911;0.031070911;0.832327019;;12.30885641;0;04.gru;0.762;22.4366215;0;0
Argentina;1984;29.920904;ARG;32;S. & Cent. America;South America;0;0;0;;0.02203756;0.02203756;0.61781803;;13.10324592;0;4.446;1.038;21.15114018;0;0
Argentina;1985;30.388783;ARG;32;S. & Cent. America;South America;0;0;0;;0.023379104;0.023379104;0.911402043;45.303728;13.38755374;0;4.674;1.305;19.13187317;0;0
Argentina;1986;30.857244;ARG;32;S. & Cent. America;South America;0;0;0;;0.024229289;0.024229289;1.041216623;49.022193;14.46625107;0;4.753700774;1.292;21.97596236;0;0
Argentina;1987;31.326473;ARG;32;S. & Cent. America;South America;0;0;0;;0.024473192;0.024473192;1.15560385;52.115279;14.47461307;0;4.935803095;1.463;23.45511536;0;0
Argentina;1988;31.795517;ARG;32;S. & Cent. America;South America;0;0;0;;0.027405541;0.027405541;1.184208911;52.49952;16.90795357;0;3.518526135;1.312;23.39030649;0;0
Argentina;1989;32.263561;ARG;32;S. & Cent. America;South America;0;0;0;;0.027012017;0.027012017;1.28140741;50.862813;17.76087704;0;2.936351179;sty.14;21.22009131;0;0
Argentina;1990;32.729739;ARG;32;S. & Cent. America;South America;0;0;0;;0.024157868;0.024157868;1.054697523;51.004894;16.96648753;0;4.051037109;1.647;20.07249264;0;0
Argentina;1991;33.193918;ARG;32;S. & Cent. America;South America;0;0;0;;0.022537087;0.022537087;0.928118012;53.85427;17.27588134;0;3.665504186;1.755;20.67947855;0;0
Argentina;1992;33.655151;ARG;32;S. & Cent. America;South America;0;0;0;;0.023049621;0.023049621;1.046273744;56.107097;18.68069647;0;4.475505839;1.603;21.84384463;0;0
Argentina;1993;34.110917;ARG;32;S. & Cent. America;South America;0;0;0;;0.024310631;0.024310631;0.693894;61.868779;19.72594583;0;5.330016461;1.754;21.63606788;0;0
Argentina;1994;34.558115;ARG;32;S. & Cent. America;South America;0;0;0;;0.02699236;0.02699236;0.607489853;65.622035;20.27783749;0;6.329544255;1.864;20.91478179;0;0
Argentina;1995;34.994814;ARG;32;S. & Cent. America;South America;0;0;0;;0.02615569;0.02615569;0.637502357;67.169254;22.56902408;0;6.439363084;1.599;20.79975805;0;0
Argentina;1996;35.419682;ARG;32;S. & Cent. America;South America;0;0;0;;0.079512489;0.079512489;0.66782598;69.75982;25.89709802;0;5.870747572;1.688;21.61858835;0;0.002176314
Argentina;1997;35.833969;ARG;32;S. & Cent. America;South America;0;0;0;;0.100835419;0.100835419;0.526888565;72.46247;23.86513328;0;7.473856088;1.802;21.64478091;0;0.003301806
Argentina;1998;36.24159;ARG;32;S. & Cent. America;South America;0;0;0;;0.104964747;0.104964747;0.708289713;74.169556;25.51244626;0;7.336241996;1.687;22.12311274;3.85E-06;0.007363217
Argentina;1999;36.648068;ARG;32;S. & Cent. America;South America;0;0;0;;0.147181776;0.147181776;0.849997381;80.744735;27.05941531;0;6.00309334;1.608;20.59892646;5.88E-06;0.007870073
Argentina;2000;37.057452;ARG;32;S. & Cent. America;South America;0;0;0;4.574895519;0.152738903;0.152738903;0.645971393;88.977961;27.77018487;0;7.701047676;1.398;20.80624804;8.15E-06;0.007864869
Argentina;2001;37.471509;ARG;32;S. & Cent. America;South America;0;0;0;9.124791609;0.137875243;0.137875243;0.529394005;90.13777079;25.99744196;0;9.481663263;1.597;20.04422201;9.73E-06;0.011169163
Argentina;2002;37.88937;ARG;32;S. & Cent. America;South America;0;0;0;9.124791609;0.192390062;0.192390062;0.394350515;84.59000837;25.31175838;0;9.38295934;1.317;18.47579242;1.06349E-05;0.016609721
Argentina;2003;38.309379;ARG;32;S. & Cent. America;South America;0;0;0;9.124791609;0.229460981;0.229460981;0.480985781;92.05944302;28.91577816;0;8.842847628;1.712;19.01495204;1.47079E-05;0.017639046
Argentina;2004;38.728696;ARG;32;S. & Cent. America;South America;0;0;0;9.149791039;0.203714326;0.203714326;0.81855713;100.260821;31.65015047;0;8.010788521;1.783;20.00406573;1.58393E-05;0.016392723
Argentina;2005;39.145488;ARG;32;S. & Cent. America;South America;0;0;0;9.124791609;0.24303591;0.24303591;0.94253181;105.750115;33.78245916;0;8.90394418;1.554;21.26284064;1.83283E-05;0.016228371
Argentina;2006;39.55889;ARG;32;S. & Cent. America;South America;0;0;0;30.48947418;0.354665863;0.354665863;0.853294977;113.423565;34.95313844;0;9.871023216;1.747069738;22.35254942;2.03648E-05;0.015757795
Argentina;2007;39.970224;ARG;32;S. & Cent. America;South America;0;0;0;173.1400481;0.35654358;0.35654358;1.234768796;113.5250419;36.72588134;0;8.539847038;1.641399285;24.82879574;2.46414E-05;0.01393696
Argentina;2008;40.382389;ARG;32;S. & Cent. America;South America;0;0;0;611.8780277;0.383205047;0.383205047;1.506110811;121.9052483;37.13561909;0;8.417205956;1.673077793;25.53354715;3.25157E-05;0.009492483
Argentina;2009;40.799407;ARG;32;S. & Cent. America;South America;0;0;0;1028.812338;0.391174404;0.391174404;0.827251768;122.3260149;35.97210513;0;9.22817577;1.851608816;25.0061195;1.72159E-05;0.008334056
Argentina;2010;41.223889;ARG;32;S. & Cent. America;South America;0;0;0;1710.571301;0.455549353;0.455549353;1.158390374;125.9920533;36.18866428;0;9.173869756;1.631443182;28.56886252;1.94348E-05;0.005736436
Argentina;2011;41.656879;ARG;32;S. & Cent. America;South America;0;0;0;2222.254127;0.495588955;0.495588955;1.256977237;129.4833082;37.69543309;0;8.969769652;1.448160384;28.8523768;0.000365208;0.006016778
Argentina;2012;42.096739;ARG;32;S. & Cent. America;South America;0;0;0;2278.808028;0.555238632;0.555238632;1.175337969;136.033625;39.26415248;0;8.344119111;1.448612934;30.14681424;0.001849339;0.083690546
Argentina;2013;42.539925;ARG;32;S. & Cent. America;South America;0;0;0;2049.757963;0.55603703;0.55603703;1.284548815;139.441423;39.57668871;0;9.20939494;1.404489297;32.35158429;0.003410888;0.102582902
Argentina;2014;42.981515;ARG;32;S. & Cent. America;South America;0;0;0;2629.787094;0.520890902;0.520890902;1.366441668;138.5511465;39.68613849;0;9.24650405;1.247680681;31.91601582;0.00360773;0.140175363
Argentina;2015;43.417765;ARG;32;S. & Cent. America;South America;0;0;0;2017.355506;0.538140607;0.538140607;1.359770359;145.4215559;40.11398819;0;9.451712902;1.592750147;32.90495819;0.003322397;0.134256904
Argentina;2016;43.84743;ARG;32;S. & Cent. America;South America;0;0;0;2817.565289;0.444270408;0.444270408;1.04803451;147.1928209;41.45314806;0;8.656015131;1.874688872;32.31405176;0.003229624;0.123853691
Argentina;2017;44.271041;ARG;32;S. & Cent. America;South America;0;0;0;3115.38007;0.539361567;0.539361567;1.076980927;145.618454;41.53054906;0;9.400139969;1.377562565;32.03698251;0.003714758;0.13838236
Argentina;2018;44.688864;ARG;32;S. & Cent. America;South America;0;0;0;2726.004185;0.519740103;0.519740103;1.217355196;146.6094068;41.87810807;0;9.424232835;1.55509861;30.11377879;0.024466789;0.319658728
Australia;1965;11.363313;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.066977418;0.066977418;17.37126206;;0.002534394;0;sty.74;0;15.57330042;0;0
Australia;1966;11.643451;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.064262117;0.064262117;18.00420369;;0.003379192;0;1.662;0;18.40477661;0;0
Australia;1967;11.949357;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.065619767;0.065619767;18.50816853;;0.003379192;0;1.721;0;20.15372026;0;0
Australia;1968;12.265087;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.063809567;0.063809567;19.06229101;;0.026188736;0;1.799;0;21.95055785;0;0
Australia;1969;gru.83;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.063583292;0.063583292;19.71434031;;0.354815133;0;1.965;0;22.56647669;0;0
Australia;1970;12.842907;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.059057791;0.059057791;19.92213624;;1.487874;0;2.301372811;0;24.95231485;0;0
Australia;1971;13.084157;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.059510341;0.059510341;19.9973727;;2.2206947;0;2.60384731;0;26.27210359;0;0
Australia;1972;13.296872;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.063357017;0.063357017;20.88826789;;3.1878128;0;2.614226909;0;26.74405465;0;0
Australia;1973;13.486438;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.07648097;0.07648097;21.75289004;;4.0471883;0;2.779979002;0;28.53765728;0;0
Australia;1974;13.662048;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.097072001;0.097072001;22.70588516;;4.61754;0;3.139322125;0;30.24378017;0;0
Australia;1975;13.831206;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.110648504;0.110648504;23.43436515;;4.9587249;0;3.3687382;0;29.93160098;0;0
Australia;1976;13.994623;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.109517129;0.109517129;24.22972198;;5.85358705;0;3.202665249;0;30.59514061;0;0
Australia;1977;14.152065;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.097072001;0.097072001;25.29497468;;6.686882;0;3.064658144;0;32.03789832;0;0
Australia;1978;14.309298;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.091641399;0.091641399;25.95538359;;7.1990869;0;3.320665565;0;32.27119658;0;0
Australia;1979;14.473242;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.094582975;0.094582975;27.13169963;;8.2867741;0;3.223527085;0;32.82954131;0;0
Australia;1980;14.649114;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.087115898;0.087115898;27.924668;;9.5155528;0;3.047155225;0;31.48625077;0;0
Australia;1981;14.838494;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.091415124;0.091415124;28.64478838;;10.3133611;0;3.137607775;0;30.46804179;0;0
Australia;1982;15.041065;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.116757931;0.116757931;28.9493169;;10.0585413;0;2.889608092;0;30.60849556;0;0
Australia;1983;15.257358;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.097524551;0.097524551;28.93856884;;10.9264678;0;2.743279178;0;30.07942467;0;0
Australia;1984;15.487214;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.099787301;0.099787301;30.60213051;;10.77534512;0;2.970074852;0;31.51041545;0;0
Australia;1985;15.729643;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.103181427;0.103181427;31.65424668;123.673;11.51785239;0;3.154389872;0;30.10084565;0;0
Australia;1986;15.986164;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.104086528;0.104086528;32.45796312;129.527;12.58205342;0;3.173688464;0;30.80680202;0;0
Australia;1987;16.254935;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.106349278;0.106349278;33.82296742;135.815;12.8456226;0;3.080462506;0;31.39335649;0;0
Australia;1988;16.52743;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.165407069;0.165407069;35.57729053;143.374;13.1550641;0;3.243527085;0;32.88285862;0;0
Australia;1989;16.792294;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.183282799;0.183282799;37.3137002;151.433;14.3487224;0;3.225249808;0;34.06488252;0;0
Australia;1990;17.041431;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.171855908;0.171855908;38.20698385;155.6535;14.42471859;0;3.339706748;0;34.56073742;0;0
Australia;1991;17.271874;AUS;36;Asia Pacific;Asia Pacific;0;0;1;;0.162804906;0.162804906;38.97367918;157.9635;13.82811777;0;3.541996651;0;33.60503939;0.001233199;0
